"Month","Date","State","TotalSamples","Negative","Positive"
"2020-10","2020-10-20","Meghalaya",189783,181190,
"2020-10","2020-10-20","Mizoram",97664,,
"2020-10","2020-10-20","Nagaland",91678,,
"2020-10","2020-10-20","Odisha",4117090,,
"2020-10","2020-10-20","Puducherry",274238,237011,35624
"2020-10","2020-10-20","Punjab",2359842,,
"2020-10","2020-10-20","Rajasthan",3524088,3343985,
"2020-10","2020-10-20","Sikkim",54631,,
"2020-10","2020-10-20","Tamil Nadu",9112067,,
"2020-10","2020-10-20","Telangana",3898829,,
"2020-10","2020-10-20","Tripura",435868,406183,29685
"2020-10","2020-10-20","Uttar Pradesh",13298742,,
"2020-10","2020-10-20","Uttarakhand",927422,838830,
"2020-10","2020-10-20","West Bengal",4078651,,
"2020-10","2020-10-21","Andaman and Nicobar Islands",78303,,4168
"2020-10","2020-10-21","Andhra Pradesh",7271050,6477751,
"2020-10","2020-10-21","Arunachal Pradesh",300977,276756,
"2020-10","2020-10-21","Assam",4438417,,
"2020-10","2020-10-21","Bihar",9531168,,
"2020-10","2020-10-21","Chandigarh",97841,83454,
"2020-10","2020-10-21","Chhattisgarh",1593040,,
"2020-10","2020-10-21","Delhi",4142540,,
"2020-10","2020-10-21","Goa",285455,,
"2020-10","2020-10-21","Gujarat",5532522,,
"2020-10","2020-10-21","Haryana",2429010,2270379,
"2020-10","2020-10-21","Himachal Pradesh",354396,334657,
"2020-10","2020-10-21","Jammu and Kashmir",2075701,1986119,
"2020-10","2020-10-21","Jharkhand",2988023,2877145,98061
"2020-10","2020-10-21","Karnataka",6952835,,
"2020-10","2020-10-21","Kerala",4091729,,361843
"2020-10","2020-10-21","Madhya Pradesh",2656824,2428734,
"2020-10","2020-10-21","Maharashtra",8327493,,
"2020-10","2020-10-21","Manipur",327918,,
"2020-10","2020-10-21","Meghalaya",191490,182869,
"2020-10","2020-10-21","Mizoram",99424,,
"2020-10","2020-10-21","Nagaland",92889,,
"2020-10","2020-10-21","Odisha",4159394,,
"2020-10","2020-10-21","Puducherry",278193,241023,35799
"2020-10","2020-10-21","Punjab",2385846,,
"2020-10","2020-10-21","Rajasthan",3546683,3365283,
"2020-10","2020-10-21","Sikkim",54836,,
"2020-10","2020-10-21","Tamil Nadu",9193849,,
"2020-10","2020-10-21","Telangana",3940304,,
"2020-10","2020-10-21","Tripura",438334,408537,29797
"2020-10","2020-10-21","Uttar Pradesh",13445758,,
"2020-10","2020-10-21","Uttarakhand",941156,850517,
"2020-10","2020-10-21","West Bengal",4122243,,
"2020-10","2020-10-22","Andaman and Nicobar Islands",79301,,4184
"2020-10","2020-10-22","Andhra Pradesh",7347776,6550857,
"2020-10","2020-10-22","Arunachal Pradesh",303101,278550,
"2020-10","2020-10-22","Assam",4472792,,
"2020-10","2020-10-22","Bihar",9676330,,
"2020-10","2020-10-22","Chandigarh",98981,84536,
"2020-10","2020-10-22","Chhattisgarh",1617726,,
"2020-10","2020-10-22","Delhi",4201310,,
"2020-10","2020-10-22","Goa",286711,,
"2020-10","2020-10-22","Gujarat",5585445,,
"2020-10","2020-10-22","Haryana",2455407,2295280,
"2020-10","2020-10-22","Himachal Pradesh",357860,337924,
"2020-10","2020-10-22","Jammu and Kashmir",2100760,2010594,
"2020-10","2020-10-22","Jharkhand",3019158,2920548,98610
"2020-10","2020-10-22","Karnataka",7060189,,
"2020-10","2020-10-22","Kerala",4147822,,369325
"2020-10","2020-10-22","Madhya Pradesh",2687838,2458703,
"2020-10","2020-10-22","Maharashtra",8402559,,
"2020-10","2020-10-22","Meghalaya",193190,184470,
"2020-10","2020-10-22","Mizoram",100553,,
"2020-10","2020-10-22","Nagaland",93381,,
"2020-10","2020-10-22","Odisha",4199508,,
"2020-10","2020-10-22","Puducherry",282040,244463,36011
"2020-10","2020-10-22","Punjab",2409686,,
"2020-10","2020-10-22","Rajasthan",3568198,3385209,
"2020-10","2020-10-22","Tamil Nadu",9275108,,
"2020-10","2020-10-22","Telangana",3978869,,
"2020-10","2020-10-22","Tripura",441342,411420,29922
"2020-10","2020-10-22","Uttar Pradesh",13603679,,
"2020-10","2020-10-22","Uttarakhand",953487,861814,
"2020-10","2020-10-22","West Bengal",4166495,,
"2020-10","2020-10-23","Andaman and Nicobar Islands",80768,,4207
"2020-10","2020-10-23","Andhra Pradesh",7428014,6627330,
"2020-10","2020-10-23","Arunachal Pradesh",304526,279778,
"2020-10","2020-10-23","Assam",4490288,,
"2020-10","2020-10-23","Bihar",9818199,,
"2020-10","2020-10-23","Chandigarh",100045,85522,
"2020-10","2020-10-23","Chhattisgarh",1642977,,
"2020-10","2020-10-23","Delhi",4259878,,
"2020-10","2020-10-23","Goa",287887,,
"2020-10","2020-10-23","Gujarat",5638392,,
"2020-10","2020-10-23","Haryana",2480029,2318573,
"2020-10","2020-10-23","Himachal Pradesh",361941,341569,
"2020-10","2020-10-23","Jammu and Kashmir",2125790,2035038,
"2020-10","2020-10-23","Jharkhand",3058954,2959909,99045
"2020-10","2020-10-23","Karnataka",7168545,,
"2020-10","2020-10-23","Kerala",4212611,,377836
"2020-10","2020-10-23","Ladakh",71063,61263,
"2020-10","2020-10-23","Madhya Pradesh",2718925,2488837,
"2020-10","2020-10-23","Maharashtra",8479155,,1632544
"2020-10","2020-10-23","Manipur",333718,,
"2020-10","2020-10-23","Meghalaya",194818,186017,
"2020-10","2020-10-23","Mizoram",101868,,
"2020-10","2020-10-23","Nagaland",93929,,
"2020-10","2020-10-23","Odisha",4240241,,
"2020-10","2020-10-23","Puducherry",285824,248100,36169
"2020-10","2020-10-23","Punjab",2433133,,
"2020-10","2020-10-23","Rajasthan",3587537,3402531,
"2020-10","2020-10-23","Sikkim",55320,,
"2020-10","2020-10-23","Tamil Nadu",9356580,,
"2020-10","2020-10-23","Telangana",4017353,,
"2020-10","2020-10-23","Tripura",443478,413411,30067
"2020-10","2020-10-23","Uttar Pradesh",13756000,,
"2020-10","2020-10-23","Uttarakhand",967258,874177,
"2020-10","2020-10-23","West Bengal",4211077,,
"2020-10","2020-10-24","Andaman and Nicobar Islands",81880,,4225
"2020-10","2020-10-24","Andhra Pradesh",7502933,,
"2020-10","2020-10-24","Arunachal Pradesh",305694,280771,
"2020-10","2020-10-24","Assam",4502551,,
"2020-10","2020-10-24","Bihar",9960104,,
"2020-10","2020-10-24","Chandigarh",100797,86213,
"2020-10","2020-10-24","Chhattisgarh",1664735,,
"2020-10","2020-10-24","Delhi",4315339,,
"2020-10","2020-10-24","Goa",289332,,
"2020-10","2020-10-24","Gujarat",5691372,,
"2020-10","2020-10-24","Haryana",2505052,2342213,
"2020-10","2020-10-24","Himachal Pradesh",365838,345469,
"2020-10","2020-10-24","Jammu and Kashmir",2153529,2062200,
"2020-10","2020-10-24","Jharkhand",3087671,2988243,99428
"2020-10","2020-10-24","Karnataka",7281090,,
"2020-10","2020-10-24","Kerala",4280204,,386089
"2020-10","2020-10-24","Ladakh",71849,61971,
"2020-10","2020-10-24","Madhya Pradesh",2750620,2519528,
"2020-10","2020-10-24","Maharashtra",8548036,,1638961
"2020-10","2020-10-24","Manipur",335995,,
"2020-10","2020-10-24","Mizoram",102952,,
"2020-10","2020-10-24","Nagaland",94496,,
"2020-10","2020-10-24","Odisha",4280274,,
"2020-10","2020-10-24","Puducherry",289689,251888,36297
"2020-10","2020-10-24","Punjab",2457574,,
"2020-10","2020-10-24","Rajasthan",3609151,3422631,
"2020-10","2020-10-24","Sikkim",55611,,
"2020-10","2020-10-24","Tamil Nadu",9436817,,
"2020-10","2020-10-24","Telangana",4052633,,
"2020-10","2020-10-24","Tripura",446317,416185,30132
"2020-10","2020-10-24","Uttar Pradesh",13908303,,
"2020-10","2020-10-24","Uttarakhand",979025,886480,
"2020-10","2020-10-24","West Bengal",4255801,,
"2020-10","2020-10-25","Andaman and Nicobar Islands",82626,,4245
"2020-10","2020-10-25","Andhra Pradesh",7570352,,
"2020-10","2020-10-25","Arunachal Pradesh",306694,281697,
"2020-10","2020-10-25","Assam",4511304,,
"2020-10","2020-10-25","Bihar",10099322,,
"2020-10","2020-10-25","Chandigarh",101219,86568,
"2020-10","2020-10-25","Chhattisgarh",1679649,,
"2020-10","2020-10-25","Delhi",4364408,,
"2020-10","2020-10-25","Goa",290350,,
"2020-10","2020-10-25","Gujarat",5742742,,
"2020-10","2020-10-25","Haryana",2527343,2363741,
"2020-10","2020-10-25","Himachal Pradesh",368371,347724,
"2020-10","2020-10-25","Jammu and Kashmir",2175682,2083821,
"2020-10","2020-10-25","Jharkhand",3109483,3009797,99686
"2020-10","2020-10-25","Karnataka",7381601,,
"2020-10","2020-10-25","Kerala",4328416,,392932
"2020-10","2020-10-25","Ladakh",72336,62369,
"2020-10","2020-10-25","Madhya Pradesh",2781721,2549678,
"2020-10","2020-10-25","Maharashtra",8608928,,
"2020-10","2020-10-25","Manipur",337820,,
"2020-10","2020-10-25","Meghalaya",198343,189277,
"2020-10","2020-10-25","Mizoram",104131,,
"2020-10","2020-10-25","Nagaland",95168,,
"2020-10","2020-10-25","Odisha",4318075,,
"2020-10","2020-10-25","Puducherry",292567,254963,36380
"2020-10","2020-10-25","Punjab",2478710,,
"2020-10","2020-10-25","Rajasthan",3623031,3434999,
"2020-10","2020-10-25","Sikkim",55797,,
"2020-10","2020-10-25","Tamil Nadu",9517507,,
"2020-10","2020-10-25","Telangana",4079688,,
"2020-10","2020-10-25","Tripura",448279,418061,30218
"2020-10","2020-10-25","Uttar Pradesh",14025713,,
"2020-10","2020-10-25","Uttarakhand",987364,892561,
"2020-10","2020-10-25","West Bengal",4298339,,
"2020-10","2020-10-26","Andaman and Nicobar Islands",83115,,4253
"2020-10","2020-10-26","Andhra Pradesh",7621896,,
"2020-10","2020-10-26","Arunachal Pradesh",308912,283634,
"2020-10","2020-10-26","Assam",4525529,,
"2020-10","2020-10-26","Bihar",10223823,,
"2020-10","2020-10-26","Chandigarh",101778,87074,
"2020-10","2020-10-26","Chhattisgarh",1698096,,
"2020-10","2020-10-26","Delhi",4398819,,
"2020-10","2020-10-26","Goa",291630,,
"2020-10","2020-10-26","Gujarat",5793788,,
"2020-10","2020-10-26","Haryana",2543257,2378724,
"2020-10","2020-10-26","Himachal Pradesh",371107,350427,
"2020-10","2020-10-26","Jammu and Kashmir",2194292,2102067,
"2020-10","2020-10-26","Jharkhand",3126794,3015071,99906
"2020-10","2020-10-26","Karnataka",7447493,,
"2020-10","2020-10-26","Kerala",4363557,,397219
"2020-10","2020-10-26","Madhya Pradesh",2807820,2575057,
"2020-10","2020-10-26","Maharashtra",8645195,,
"2020-10","2020-10-26","Meghalaya",198343,189277,
"2020-10","2020-10-26","Mizoram",104545,,
"2020-10","2020-10-26","Nagaland",95524,,
"2020-10","2020-10-26","Odisha",4354956,,
"2020-10","2020-10-26","Puducherry",293626,256349,36524
"2020-10","2020-10-26","Punjab",2493748,,
"2020-10","2020-10-26","Rajasthan",3631465,3441260,
"2020-10","2020-10-26","Sikkim",55817,,
"2020-10","2020-10-26","Tamil Nadu",9589743,,
"2020-10","2020-10-26","Telangana",4094417,,
"2020-10","2020-10-26","Tripura",449199,418945,
"2020-10","2020-10-26","Uttar Pradesh",14138340,,
"2020-10","2020-10-26","Uttarakhand",996525,900959,
"2020-10","2020-10-26","West Bengal",4340570,,
"2020-10","2020-10-27","Andaman and Nicobar Islands",84308,,4274
"2020-10","2020-10-27","Andhra Pradesh",7696653,6884828,
"2020-10","2020-10-27","Arunachal Pradesh",310668,285259,
"2020-10","2020-10-27","Assam",4551693,,
"2020-10","2020-10-27","Bihar",10358361,,
"2020-10","2020-10-27","Chandigarh",102933,88155,
"2020-10","2020-10-27","Chhattisgarh",1719929,,
"2020-10","2020-10-27","Delhi",4456029,,
"2020-10","2020-10-27","Goa",293591,,
"2020-10","2020-10-27","Gujarat",5845715,,
"2020-10","2020-10-27","Haryana",2562470,2397074,
"2020-10","2020-10-27","Himachal Pradesh",375778,354522,
"2020-10","2020-10-27","Jammu and Kashmir",2214645,2121968,
"2020-10","2020-10-27","Jharkhand",3152647,3052423,100224
"2020-10","2020-10-27","Karnataka",7514194,,
"2020-10","2020-10-27","Kerala",4409750,,402676
"2020-10","2020-10-27","Madhya Pradesh",2827043,2593766,
"2020-10","2020-10-27","Maharashtra",8700033,,
"2020-10","2020-10-27","Manipur",342491,,
"2020-10","2020-10-27","Meghalaya",198790,189654,
"2020-10","2020-10-27","Mizoram",106304,,
"2020-10","2020-10-27","Nagaland",95968,,
"2020-10","2020-10-27","Odisha",4385259,,
"2020-10","2020-10-27","Puducherry",297195,259158,36671
"2020-10","2020-10-27","Punjab",2515967,,
"2020-10","2020-10-27","Rajasthan",3654738,3462427,
"2020-10","2020-10-27","Sikkim",55898,,
"2020-10","2020-10-27","Tamil Nadu",9660430,,
"2020-10","2020-10-27","Telangana",4115516,,
"2020-10","2020-10-27","Tripura",449911,419621,30290
"2020-10","2020-10-27","Uttar Pradesh",14276788,,
"2020-10","2020-10-27","Uttarakhand",1008758,913053,
"2020-10","2020-10-27","West Bengal",4382678,,
"2020-10","2020-10-28","Andaman and Nicobar Islands",85378,,4289
"2020-10","2020-10-28","Andhra Pradesh",7773681,6958907,
"2020-10","2020-10-28","Arunachal Pradesh",312775,287150,
"2020-10","2020-10-28","Assam",4577843,,
"2020-10","2020-10-28","Bihar",10498813,,
"2020-10","2020-10-28","Chandigarh",104136,89293,
"2020-10","2020-10-28","Chhattisgarh",1742743,,
"2020-10","2020-10-28","Delhi",4516600,,
"2020-10","2020-10-28","Goa",295392,,
"2020-10","2020-10-28","Gujarat",5897627,,
"2020-10","2020-10-28","Haryana",2587171,2419630,
"2020-10","2020-10-28","Himachal Pradesh",380415,359074,
"2020-10","2020-10-28","Jammu and Kashmir",2238671,2145458,
"2020-10","2020-10-28","Jharkhand",3193717,3093148,100569
"2020-10","2020-10-28","Karnataka",7600348,,
"2020-10","2020-10-28","Kerala",4476730,,411466
"2020-10","2020-10-28","Madhya Pradesh",2853030,2618965,
"2020-10","2020-10-28","Maharashtra",8768879,,
"2020-10","2020-10-28","Meghalaya",199611,190385,
"2020-10","2020-10-28","Mizoram",107811,,
"2020-10","2020-10-28","Nagaland",96714,,
"2020-10","2020-10-28","Odisha",4422164,,
"2020-10","2020-10-28","Puducherry",301167,262971,36773
"2020-10","2020-10-28","Punjab",2538610,,
"2020-10","2020-10-28","Rajasthan",3677569,3483561,
"2020-10","2020-10-28","Sikkim",56022,,
"2020-10","2020-10-28","Tamil Nadu",9732863,,
"2020-10","2020-10-28","Telangana",4155597,,
"2020-10","2020-10-28","Tripura",452230,421780,30450
"2020-10","2020-10-28","Uttar Pradesh",14431272,,
"2020-10","2020-10-28","Uttarakhand",1021965,924796,
"2020-10","2020-10-28","West Bengal",4425231,,
"2020-10","2020-10-29","Andaman and Nicobar Islands",86715,,4305
"2020-10","2020-10-29","Andhra Pradesh",7862459,7044780,
"2020-10","2020-10-29","Arunachal Pradesh",314749,289094,
"2020-10","2020-10-29","Assam",4606145,,
"2020-10","2020-10-29","Bihar",10630170,,
"2020-10","2020-10-29","Chandigarh",105409,90480,
"2020-10","2020-10-29","Chhattisgarh",1767270,,
"2020-10","2020-10-29","Delhi",4576724,,
"2020-10","2020-10-29","Goa",297075,,
"2020-10","2020-10-29","Gujarat",5950616,,
"2020-10","2020-10-29","Haryana",2611412,2442239,
"2020-10","2020-10-29","Himachal Pradesh",384964,363305,
"2020-10","2020-10-29","Jammu and Kashmir",2261736,2167972,
"2020-10","2020-10-29","Jharkhand",3233520,3132556,100964
"2020-10","2020-10-29","Karnataka",7701031,,
"2020-10","2020-10-29","Kerala",4531069,,418486
"2020-10","2020-10-29","Madhya Pradesh",2879262,2644469,
"2020-10","2020-10-29","Maharashtra",8837133,,
"2020-10","2020-10-29","Manipur",347026,,
"2020-10","2020-10-29","Meghalaya",200391,191088,
"2020-10","2020-10-29","Mizoram",109476,,
"2020-10","2020-10-29","Nagaland",97298,,
"2020-10","2020-10-29","Odisha",4463559,,
"2020-10","2020-10-29","Puducherry",305068,266632,36954
"2020-10","2020-10-29","Punjab",2561105,,
"2020-10","2020-10-29","Rajasthan",3699339,3503822,
"2020-10","2020-10-29","Sikkim",56150,,
"2020-10","2020-10-29","Tamil Nadu",9808087,,
"2020-10","2020-10-29","Telangana",4196958,,
"2020-10","2020-10-29","Tripura",454388,423825,30563
"2020-10","2020-10-29","Uttar Pradesh",14569242,,
"2020-10","2020-10-29","Uttarakhand",1034819,936728,
"2020-10","2020-10-29","West Bengal",4468496,,
"2020-10","2020-10-30","Andaman and Nicobar Islands",87789,,4317
"2020-10","2020-10-30","Andhra Pradesh",7946860,7126295,
"2020-10","2020-10-30","Arunachal Pradesh",316633,290828,
"2020-10","2020-10-30","Assam",4631817,,
"2020-10","2020-10-30","Bihar",10776083,,
"2020-10","2020-10-30","Chandigarh",106090,91097,
"2020-10","2020-10-30","Chhattisgarh",1786685,,
"2020-10","2020-10-30","Delhi",4636365,,
"2020-10","2020-10-30","Goa",298792,,
"2020-10","2020-10-30","Gujarat",6002273,,
"2020-10","2020-10-30","Haryana",2636083,2465381,
"2020-10","2020-10-30","Himachal Pradesh",389348,367221,
"2020-10","2020-10-30","Jammu and Kashmir",2284588,2190258,
"2020-10","2020-10-30","Jharkhand",3274987,3173700,101287
"2020-10","2020-10-30","Karnataka",7804312,,
"2020-10","2020-10-30","Kerala",4585050,,425124
"2020-10","2020-10-30","Madhya Pradesh",2908257,2672773,
"2020-10","2020-10-30","Maharashtra",8906826,,
"2020-10","2020-10-30","Meghalaya",201296,191914,
"2020-10","2020-10-30","Mizoram",111058,,
"2020-10","2020-10-30","Nagaland",97719,,
"2020-10","2020-10-30","Odisha",4508065,,
"2020-10","2020-10-30","Puducherry",308629,270003,37103
"2020-10","2020-10-30","Punjab",2582787,,
"2020-10","2020-10-30","Rajasthan",3718493,3521044,
"2020-10","2020-10-30","Sikkim",56319,,
"2020-10","2020-10-30","Tamil Nadu",9885443,,
"2020-10","2020-10-30","Telangana",4240748,,
"2020-10","2020-10-30","Tripura",456957,426297,30660
"2020-10","2020-10-30","Uttar Pradesh",14717483,,
"2020-10","2020-10-30","Uttarakhand",1010617,948702,
"2020-10","2020-10-30","West Bengal",4512270,,
"2020-10","2020-10-31","Andaman and Nicobar Islands",88453,,4332
"2020-10","2020-10-31","Andhra Pradesh",8028905,,
"2020-10","2020-10-31","Arunachal Pradesh",318479,292467,
"2020-10","2020-10-31","Assam",4657839,,
"2020-10","2020-10-31","Bihar",10923023,,
"2020-10","2020-10-31","Chandigarh",107015,91950,
"2020-10","2020-10-31","Chhattisgarh",1809446,,
"2020-10","2020-10-31","Delhi",4680695,,
"2020-10","2020-10-31","Goa",300548,,
"2020-10","2020-10-31","Gujarat",6053847,,
"2020-10","2020-10-31","Haryana",2660556,2487987,
"2020-10","2020-10-31","Himachal Pradesh",393502,370735,
"2020-10","2020-10-31","Jammu and Kashmir",2303954,2209169,
"2020-10","2020-10-31","Jharkhand",3362394,3260633,101761
"2020-10","2020-10-31","Karnataka",7905868,,
"2020-10","2020-10-31","Kerala",4645049,,433107
"2020-10","2020-10-31","Madhya Pradesh",2934314,2698161,
"2020-10","2020-10-31","Maharashtra",8967403,,
"2020-10","2020-10-31","Manipur",351953,,
"2020-10","2020-10-31","Meghalaya",202056,192604,
"2020-10","2020-10-31","Mizoram",112216,,
"2020-10","2020-10-31","Nagaland",98271,,
"2020-10","2020-10-31","Odisha",4555815,,
"2020-10","2020-10-31","Puducherry",311807,273523,37208
"2020-10","2020-10-31","Punjab",2604208,,
"2020-10","2020-10-31","Rajasthan",3732880,3533901,
"2020-10","2020-10-31","Sikkim",56566,,
"2020-10","2020-10-31","Tamil Nadu",9956210,,
"2020-10","2020-10-31","Telangana",4281991,,
"2020-10","2020-10-31","Tripura",458380,427666,30714
"2020-10","2020-10-31","Uttar Pradesh",14863388,,
"2020-10","2020-10-31","Uttarakhand",1022780,960452,
"2020-10","2020-10-31","West Bengal",4556425,,
"2020-11","2020-11-01","Andaman and Nicobar Islands",89559,,4340
"2020-11","2020-11-01","Andhra Pradesh",8117685,,
"2020-11","2020-11-01","Arunachal Pradesh",319596,293500,
"2020-11","2020-11-01","Assam",4669415,,
"2020-11","2020-11-01","Bihar",11066634,,
"2020-11","2020-11-01","Chandigarh",107851,92724,
"2020-11","2020-11-01","Chhattisgarh",1827425,,
"2020-11","2020-11-01","Delhi",4725318,,
"2020-11","2020-11-01","Goa",301440,,
"2020-11","2020-11-01","Gujarat",6104931,,
"2020-11","2020-11-01","Haryana",2680435,2506822,
"2020-11","2020-11-01","Himachal Pradesh",396111,372773,
"2020-11","2020-11-01","Jammu and Kashmir",2324411,2229086,
"2020-11","2020-11-01","Jharkhand",3402867,3291685,102087
"2020-11","2020-11-01","Karnataka",8012641,,
"2020-11","2020-11-01","Kerala",4695059,,440132
"2020-11","2020-11-01","Ladakh",76512,66173,
"2020-11","2020-11-01","Madhya Pradesh",2958883,2722007,
"2020-11","2020-11-01","Maharashtra",9024871,,
"2020-11","2020-11-01","Manipur",354210,,
"2020-11","2020-11-01","Mizoram",113915,,
"2020-11","2020-11-01","Nagaland",98575,,
"2020-11","2020-11-01","Odisha",4601860,,
"2020-11","2020-11-01","Puducherry",314989,276367,37304
"2020-11","2020-11-01","Punjab",2620786,,
"2020-11","2020-11-01","Rajasthan",3753254,3551617,
"2020-11","2020-11-01","Sikkim",56699,,
"2020-11","2020-11-01","Tamil Nadu",10029222,,
"2020-11","2020-11-01","Telangana",4323666,,
"2020-11","2020-11-01","Tripura",459891,429100,30791
"2020-11","2020-11-01","Uttar Pradesh",15013388,,
"2020-11","2020-11-01","Uttarakhand",1033417,970867,
"2020-11","2020-11-01","West Bengal",4600882,,
